Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
cosmetics,SKU25,59.1422,36.098957,501.92993,6624.92,Non-binary,-59.960285,30.200367,92.17029,3.740025,Carrier B,2.8707476,Supplier 5,Delhi,-18.856874,323.23874,19.581045,73.70564,Fail,5.44492,Sea,Route A,388.18973
cosmetics,SKU12,57.471825,34.385406,689.4927,5935.9727,Non-binary,-49.136173,36.795498,95.250755,2.6488595,Carrier B,2.8307703,Supplier 4,Kolkata,-27.133081,296.49918,23.025063,63.208393,Fail,3.7643476,Sea,Route B,299.54495
cosmetics,SKU38,52.86047,52.76905,422.64743,6710.8843,Male,-20.90044,25.44547,73.45692,3.6075583,Carrier B,2.1280866,Supplier 4,Chennai,-12.40337,326.76785,20.486616,78.96367,Fail,4.24513,Road,Route A,437.40558
cosmetics,SKU59,52.483284,50.444954,253.26419,8289.996,Male,7.563144,22.563335,41.41838,3.4883006,Carrier A,4.594553,Supplier 4,Chennai,3.4175386,344.94266,19.55171,89.89711,Fail,3.6576493,Rail,Route A,627.91187
cosmetics,SKU41,57.441414,22.066618,-3.8213708,10667.922,Male,-29.234974,16.364405,45.207504,2.9341445,Carrier A,6.1362734,Supplier 5,Chennai,5.1015215,434.84857,15.686363,130.84561,Fail,6.144147,Rail,Route A,629.8234
haircare,SKU5,45.581753,38.399124,258.3049,7625.9463,Male,18.100597,16.313236,44.252747,4.399445,Carrier A,5.525148,Supplier 4,Delhi,12.091548,439.41125,18.18254,77.74633,Fail,3.6029072,Rail,Route A,589.2453
cosmetics,SKU47,53.02744,45.71839,305.85263,8768.415,Male,-3.2824674,21.75419,53.748936,3.8798792,Carrier B,4.85435,Supplier 4,Delhi,-0.3352355,423.19794,18.727022,83.82965,Fail,3.8270073,Road,Route A,481.00305
cosmetics,SKU36,58.446217,51.868782,312.82397,8622.271,Male,-53.633457,27.95096,76.52109,2.9938657,Carrier A,2.214982,Supplier 5,Bangalore,-16.933931,278.3943,19.860193,110.48763,Fail,5.6049533,Sea,Route A,441.81082
cosmetics,SKU44,53.023613,38.470062,491.77997,6635.724,Non-binary,-7.0478635,25.583456,68.26346,3.7644362,Carrier B,3.785183,Supplier 4,Kolkata,-5.5449657,367.9213,21.351444,56.410446,Fail,3.946587,Road,Route A,492.09042
cosmetics,SKU46,52.321434,41.825855,249.87895,9116.921,Male,-4.5236745,19.149885,49.90438,4.109125,Carrier B,5.419171,Supplier 5,Delhi,4.6637745,435.6671,17.693356,91.393456,Fail,4.2636337,Road,Route A,525.35596
cosmetics,SKU41,51.93688,28.992414,70.57612,9339.74,Male,-10.017593,18.01918,45.28625,3.4414845,Carrier A,5.442609,Supplier 5,Chennai,10.87458,367.70096,15.371579,102.51668,Fail,4.960062,Rail,Route A,678.99097
haircare,SKU60,54.421013,46.82203,75.17765,9532.114,Male,-12.245529,18.457582,36.48593,3.0136492,Carrier A,5.473937,Supplier 4,Bangalore,7.02133,367.52405,16.204828,118.62138,Fail,4.2196364,Rail,Route A,762.56305
haircare,SKU53,48.15115,54.633575,386.14172,7620.2363,Male,26.104387,17.52695,45.38554,5.3059554,Carrier B,5.4313445,Supplier 4,Kolkata,7.537554,552.3891,20.220036,79.049324,Fail,2.7941632,Road,Route A,480.22928
cosmetics,SKU44,49.761173,38.767937,506.90332,6804.8896,Male,0.14965393,23.275244,70.01534,4.0571985,Carrier B,4.199179,Supplier 4,Kolkata,-3.11417,422.74457,19.398344,53.17084,Fail,3.5885441,Road,Route B,434.3297
cosmetics,SKU42,43.029263,43.918713,396.5021,6035.565,Male,17.890936,21.556662,58.060562,3.9653888,Carrier B,3.8099933,Supplier 4,Delhi,-1.7805346,435.83832,23.048004,69.03203,Fail,3.5437484,Road,Route A,495.90274
cosmetics,SKU46,48.91705,31.21331,129.9843,10310.11,Male,-18.41116,16.38333,36.733437,2.6478975,Carrier A,5.583876,Supplier 5,Chennai,6.8416386,358.25146,17.042814,107.73816,Fail,4.6248074,Rail,Route A,682.44135
cosmetics,SKU45,50.984386,48.355694,324.72464,7272.931,Male,9.0947,23.714245,54.485584,4.2119093,Carrier B,4.4660525,Supplier 4,Delhi,2.3714342,390.84833,18.504478,80.16491,Fail,3.30234,Rail,Route A,524.02094
cosmetics,SKU26,51.972088,38.081284,601.0257,6247.742,Non-binary,-16.521214,26.503578,84.16359,4.8895173,Carrier B,4.04439,Supplier 5,Kolkata,-7.5785904,422.50317,19.115002,49.83799,Fail,4.0283427,Road,Route A,402.8122
cosmetics,SKU48,48.691833,39.367683,469.20264,6311.3735,Non-binary,23.756172,21.545107,56.755764,4.77735,Carrier B,4.428183,Supplier 4,Kolkata,5.6109667,430.04703,19.139278,42.037445,Fail,3.2453406,Road,Route A,521.3762
cosmetics,SKU50,53.630905,40.864124,354.39774,7782.648,Male,-0.1529622,21.851145,49.124874,4.202096,Carrier B,4.4188156,Supplier 4,Delhi,3.7379303,407.05167,17.760529,71.7446,Fail,4.056599,Road,Route A,530.4128
haircare,SKU51,50.513046,28.726164,370.41574,7913.716,Non-binary,27.939732,16.43154,56.259068,3.8857696,Carrier A,6.552765,Supplier 5,Kolkata,10.95919,592.45703,21.274359,99.95459,Fail,3.2178078,Air,Route A,653.2984
cosmetics,SKU46,51.391293,39.53002,386.85104,7038.365,Male,2.0363193,24.138256,56.138054,4.16099,Carrier B,4.3142886,Supplier 4,Delhi,1.6309434,382.4356,19.32745,60.30456,Fail,3.7520485,Road,Route A,493.4866
cosmetics,SKU43,47.10384,45.18718,382.4342,5910.2363,Male,23.637323,20.515203,57.110077,4.916627,Carrier B,4.4369516,Supplier 4,Delhi,5.6601963,466.0271,20.114124,57.766083,Fail,3.5987654,Road,Route A,515.0216
haircare,SKU51,49.655277,46.109417,324.82242,7981.1313,Male,18.78479,19.326464,45.359745,4.564512,Carrier B,5.0176873,Supplier 4,Delhi,7.9629555,453.38367,18.797455,73.25029,Fail,3.2157576,Road,Route A,547.25653
haircare,SKU58,43.918118,48.323395,412.8984,5612.634,Male,64.33022,18.583761,36.485863,5.262431,Carrier B,5.0836544,Supplier 3,Kolkata,10.607903,503.6159,18.081705,49.411224,Pass,1.9421899,Rail,Route B,554.8285
cosmetics,SKU36,50.801014,41.149788,482.85605,6005.154,Male,6.8762965,23.818626,68.597015,4.6418447,Carrier B,4.129984,Supplier 4,Kolkata,-2.4729671,441.08057,19.888767,54.84631,Fail,3.5524569,Road,Route A,450.35803
cosmetics,SKU46,50.289196,38.6714,266.46954,8105.662,Male,4.7764697,19.493933,53.090313,4.5673447,Carrier B,4.950053,Supplier 4,Delhi,7.4448767,407.164,17.36181,71.15722,Fail,4.220538,Road,Route A,536.8542
cosmetics,SKU51,50.6051,50.683525,513.37714,6867.1655,Male,28.204395,22.172913,54.72941,4.991177,Carrier B,4.349805,Supplier 3,Mumbai,2.9582577,496.6997,20.179876,52.43094,Pass,2.3117409,Road,Route B,431.54562
cosmetics,SKU0,59.882317,33.185234,853.01917,7016.791,Non-binary,-81.789955,31.330051,120.17001,3.5099306,Carrier B,3.3736606,Supplier 5,Mumbai,-29.191301,406.81964,23.827475,59.93029,Fail,4.941588,Sea,Route A,233.28455
cosmetics,SKU12,63.56064,45.946564,791.2413,8857.215,Non-binary,-74.58231,25.11007,104.97914,4.6110506,Carrier B,5.3356776,Supplier 5,Mumbai,-23.820475,574.5396,26.020775,75.260216,Fail,4.724551,Sea,Route A,146.41864
cosmetics,SKU41,50.560192,43.293457,340.7823,7425.083,Male,-3.580319,23.114468,55.79492,3.9989483,Carrier B,4.2982283,Supplier 4,Delhi,-0.47151557,398.67438,20.204775,73.00765,Fail,4.0501494,Road,Route A,500.4967
cosmetics,SKU39,52.53833,44.330467,383.26144,7213.239,Male,-17.822948,26.195799,61.920773,3.8497045,Carrier B,3.900703,Supplier 4,Delhi,-4.2541943,371.87308,20.799541,80.44271,Fail,4.1772904,Road,Route A,467.53232
cosmetics,SKU31,53.398067,38.83862,485.50742,5786.6377,Non-binary,-9.946148,27.037983,75.355255,4.35793,Carrier B,3.6802928,Supplier 4,Delhi,-6.811161,400.05017,20.029566,56.746166,Fail,3.966214,Road,Route A,442.935
cosmetics,SKU45,51.04477,45.520702,411.67606,8118.0386,Male,10.302704,17.208029,55.723537,5.3199744,Carrier B,5.3653975,Supplier 4,Kolkata,5.477108,524.32245,19.184855,70.41611,Fail,3.386624,Road,Route A,473.6311
haircare,SKU62,56.56402,58.79719,609.9933,8178.043,Non-binary,15.782885,17.113611,49.556015,6.151359,Carrier B,5.6448164,Supplier 4,Mumbai,5.98839,698.6874,22.552467,64.237114,Pass,1.9017001,Rail,Route A,436.37784
cosmetics,SKU0,56.198776,41.320236,742.7329,6946.161,Non-binary,-70.30751,30.769203,114.92874,4.117103,Carrier B,3.761406,Supplier 5,Mumbai,-29.006075,434.72232,23.21975,70.25021,Fail,5.0323334,Sea,Route A,162.50604
cosmetics,SKU46,66.87138,58.38252,672.8897,11046.534,Non-binary,-48.340946,18.451164,76.40324,4.4734674,Carrier A,6.907037,Supplier 5,Mumbai,-11.62195,837.3433,32.575165,111.63696,Pass,2.689875,Road,Route A,312.3569
haircare,SKU4,51.689117,36.52235,560.5265,8175.4785,Male,20.99376,18.15133,53.297096,5.8662686,Carrier A,5.602336,Supplier 4,Kolkata,7.5466156,559.48145,19.572128,77.26602,Pass,2.853557,Rail,Route A,467.06287
cosmetics,SKU38,62.09212,38.086338,603.1746,7642.7446,Non-binary,-16.581348,20.330978,71.25372,5.1552153,Carrier B,5.0931263,Supplier 5,Mumbai,-1.206848,511.1897,21.56106,58.096428,Fail,3.9000807,Road,Route A,443.73346
cosmetics,SKU25,55.570396,36.285965,568.5715,6887.6763,Non-binary,-43.127857,29.217035,92.83113,3.2350185,Carrier B,3.5493138,Supplier 4,Kolkata,-18.982706,362.35687,21.687685,64.506714,Fail,4.342939,Sea,Route A,318.53076
haircare,SKU63,46.55185,80.850586,367.38205,7016.8945,Non-binary,20.687918,23.840147,25.828428,4.3911386,Carrier A,4.7417006,Supplier 3,Delhi,-1.2630595,547.1982,23.341969,98.956924,Fail,2.417546,Rail,Route A,469.9788
cosmetics,SKU19,55.154217,49.17106,663.91187,6392.986,Non-binary,-22.350063,29.665482,84.18535,3.8397093,Carrier B,3.6197433,Supplier 4,Mumbai,-17.804995,453.07672,22.70628,67.16515,Fail,3.3165157,Sea,Route B,246.99997
cosmetics,SKU30,55.34539,40.215355,498.03983,6871.9453,Non-binary,-14.052235,21.742456,81.03988,5.511491,Carrier B,4.5332766,Supplier 4,Kolkata,-2.7334576,396.50726,19.196003,57.737907,Fail,4.1963215,Road,Route A,407.51544
cosmetics,SKU10,58.045048,41.231365,632.5915,6957.8745,Non-binary,-54.18748,36.55784,89.019135,3.209028,Carrier B,2.7204947,Supplier 5,Kolkata,-26.313654,316.57825,22.680185,80.90302,Fail,3.956134,Sea,Route B,249.3498
haircare,SKU59,49.282146,44.447666,422.97855,6768.1104,Male,41.527008,18.731194,43.763054,5.363265,Carrier B,5.404163,Supplier 3,Kolkata,11.7132635,537.3937,19.238653,54.072006,Pass,2.7017505,Rail,Route A,525.27435
cosmetics,SKU37,56.345055,36.361904,473.05225,6299.8857,Non-binary,-23.059925,26.391127,75.48572,4.248607,Carrier B,3.6735198,Supplier 5,Delhi,-7.770836,404.04666,19.140202,65.22776,Fail,4.5863605,Sea,Route A,447.2038
haircare,SKU46,50.52309,25.846724,322.11206,9110.235,Male,11.572136,14.42409,51.43743,4.0482764,Carrier B,5.7983565,Supplier 4,Kolkata,12.611243,462.55554,18.402191,76.8528,Pass,3.7789316,Rail,Route A,608.8706
haircare,SKU4,44.317654,28.18156,153.54164,8037.225,Male,11.491329,14.018422,45.72649,4.039674,Carrier A,5.1784573,Supplier 4,Chennai,19.047808,456.09155,17.127304,86.97796,Fail,4.626654,Rail,Route A,672.73236
cosmetics,SKU54,52.49303,53.0476,222.96797,8376.496,Male,1.1184955,21.088942,49.43688,3.8316026,Carrier B,4.0235744,Supplier 4,Chennai,4.899296,350.745,16.685013,92.27417,Fail,3.8726456,Road,Route A,588.5151
cosmetics,SKU29,54.07921,40.330128,526.33655,6361.6274,Non-binary,-26.884792,28.197561,81.49903,3.8130517,Carrier B,3.4893856,Supplier 4,Delhi,-13.209286,385.23404,20.66787,65.019936,Fail,4.11032,Sea,Route A,379.12555
cosmetics,SKU0,53.41,47.78988,494.5965,7380.909,Non-binary,-89.89791,35.53862,116.33939,2.9931264,Carrier B,0.52046245,Supplier 5,Chennai,-29.711687,277.42285,22.005508,96.20399,Fail,5.932728,Sea,Route A,258.87665
cosmetics,SKU48,48.278225,36.560307,177.12526,10055.423,Male,-20.724918,18.97064,37.34348,2.9488192,Carrier A,5.1180696,Supplier 5,Chennai,3.3375015,357.31522,17.592749,101.86454,Fail,4.683892,Road,Route A,598.6888
cosmetics,SKU26,54.496048,38.7715,599.3881,6194.9453,Non-binary,-23.415447,31.60659,80.129166,3.9875398,Carrier B,3.3435693,Supplier 4,Kolkata,-14.711443,386.63425,20.397654,64.799,Fail,3.6203616,Sea,Route B,364.59238
cosmetics,SKU39,54.544624,39.213463,402.58505,6980.549,Male,-15.889023,25.634052,68.62913,4.3499947,Carrier B,3.8382666,Supplier 5,Delhi,-3.2532616,375.50238,19.389471,65.153336,Fail,4.301158,Road,Route A,492.3163
cosmetics,SKU31,54.820236,41.514465,606.02795,6109.232,Non-binary,-26.431515,29.920467,75.55325,3.3426206,Carrier B,3.3489628,Supplier 4,Delhi,-15.084566,397.39096,20.116507,65.84535,Fail,3.952832,Sea,Route A,371.6957
cosmetics,SKU21,56.656532,40.068302,518.48895,6398.9053,Non-binary,-59.621685,31.310411,95.732056,3.6255715,Carrier B,2.4035788,Supplier 5,Delhi,-21.77741,305.70822,20.16154,69.97305,Fail,5.216341,Sea,Route A,372.4637
haircare,SKU4,37.350075,23.35723,514.5968,5977.096,Non-binary,48.181034,10.494275,51.11071,5.308164,Carrier A,6.5409727,Supplier 4,Kolkata,15.114456,570.32214,19.659586,73.47254,Pass,2.3198166,Rail,Route A,574.987
cosmetics,SKU22,55.795425,40.063248,486.9013,5982.835,Non-binary,-38.1879,30.265347,90.281044,3.8824797,Carrier B,2.7183015,Supplier 5,Delhi,-14.744968,349.76053,21.82499,67.0653,Fail,4.8679957,Sea,Route A,421.4497
cosmetics,SKU41,50.520084,40.301033,402.8138,6583.231,Non-binary,-16.324993,23.830544,66.88915,4.0990863,Carrier B,4.3649373,Supplier 4,Delhi,-3.8709393,419.09705,18.322296,70.38753,Fail,4.3363953,Road,Route A,434.59882
cosmetics,SKU49,56.537678,43.98205,154.44444,10498.289,Male,-18.556484,21.084778,39.52751,2.8878238,Carrier A,4.6564918,Supplier 5,Bangalore,2.2281723,383.0673,16.112803,115.05749,Fail,4.3062534,Road,Route A,637.23535
cosmetics,SKU37,61.183804,43.870243,253.32153,9726.098,Male,-22.951183,21.416334,63.109325,3.8826594,Carrier B,5.437034,Supplier 5,Delhi,-4.370075,457.27103,19.867962,102.65127,Fail,4.9577107,Road,Route A,447.05792
cosmetics,SKU45,52.90403,44.45732,778.40454,8569.111,Non-binary,-5.629338,18.891594,74.146454,6.386149,Carrier B,4.834194,Supplier 5,Mumbai,0.08430679,553.1723,20.005365,49.137928,Pass,3.296094,Road,Route A,317.02423
cosmetics,SKU5,47.75884,40.64735,315.2687,6840.85,Non-binary,13.4903755,18.183195,51.29139,4.9556537,Carrier B,4.5647674,Supplier 4,Delhi,8.392963,440.05536,18.363857,65.11861,Fail,3.746327,Rail,Route A,539.8709
cosmetics,SKU53,50.728672,43.62431,348.36563,9065.343,Male,5.8954883,17.609646,41.30836,4.1497283,Carrier A,5.1702504,Supplier 4,Delhi,5.2166624,460.98358,18.483664,92.81274,Fail,3.5315406,Rail,Route A,557.303
cosmetics,SKU42,54.886684,32.459526,151.87175,11492.034,Female,-39.86527,20.527863,41.26722,2.4699287,Carrier A,4.9671907,Supplier 5,Chennai,-1.5403365,389.7567,17.135042,121.381386,Fail,5.426727,Road,Route A,582.72003
haircare,SKU59,50.008232,69.46805,446.1507,6557.154,Unknown,6.106609,24.01314,46.480896,3.911006,Carrier A,5.254268,Supplier 4,Kolkata,0.89578444,584.6386,28.19409,85.8332,Fail,3.0922663,Rail,Route A,531.2828
haircare,SKU58,51.424686,35.454617,368.49384,9262.017,Non-binary,13.306095,19.109566,45.864307,3.0872774,Carrier A,5.863287,Supplier 4,Delhi,8.095029,493.49692,22.907278,87.974884,Fail,3.047591,Rail,Route A,716.467
haircare,SKU55,46.908363,44.222027,336.99127,7660.087,Male,25.422419,17.555311,41.089615,4.515766,Carrier B,5.3528695,Supplier 4,Delhi,12.522816,462.90317,18.341547,74.95555,Fail,2.9929924,Rail,Route A,610.7515
cosmetics,SKU37,51.361214,52.084003,667.08496,6959.0454,Non-binary,23.400282,25.819551,62.609806,5.103608,Carrier B,4.153501,Supplier 3,Mumbai,-3.1425018,536.60474,21.01843,61.39897,Pass,2.1119726,Road,Route B,362.01907
cosmetics,SKU50,49.916145,37.179337,292.536,8324.959,Male,11.8438835,20.115562,42.973362,4.1729345,Carrier B,5.0414114,Supplier 4,Delhi,9.567212,411.3467,18.114183,69.83844,Fail,3.7434914,Road,Route A,575.8835
haircare,SKU57,50.821712,64.02139,244.46867,8632.833,Male,11.519676,21.253456,40.065914,3.7465897,Carrier A,4.09926,Supplier 4,Bangalore,4.5976267,348.67908,16.691792,105.674416,Fail,3.1149998,Rail,Route A,631.67267
cosmetics,SKU66,49.37147,108.07423,313.89838,7085.865,Non-binary,-13.379524,32.213535,69.722694,4.3120546,Carrier A,0.5009417,Supplier 3,Bangalore,-22.261805,189.78296,22.858068,154.31145,Fail,2.2493148,Road,Route A,604.79584
cosmetics,SKU43,50.323654,34.02122,162.81865,9708.741,Male,-25.594227,19.64502,42.4042,3.179374,Carrier A,5.0835333,Supplier 5,Chennai,3.943447,359.6098,17.717268,101.53093,Fail,5.1284957,Rail,Route A,576.06274
haircare,SKU65,40.203934,90.40535,361.56747,6578.2246,Male,13.228634,23.418068,56.922394,5.272002,Carrier B,2.834986,Supplier 3,Chennai,-5.6396675,323.50937,19.183632,110.458275,Fail,2.2037864,Rail,Route A,492.71368
haircare,SKU64,43.353573,67.77123,509.71802,7401.948,Unknown,28.56122,24.873264,40.497433,5.081655,Carrier B,5.301164,Supplier 3,Kolkata,2.589898,608.2648,25.84563,82.82413,Pass,1.3973646,Rail,Route A,605.13367
haircare,SKU57,48.05525,39.667213,414.5347,7206.823,Male,42.62883,16.697247,39.46825,5.0746365,Carrier B,5.362933,Supplier 3,Delhi,16.967457,487.9366,17.695942,51.6749,Pass,2.7838418,Rail,Route A,600.8473
haircare,SKU45,46.947414,37.555843,542.44684,7589.185,Non-binary,42.950863,16.841238,46.840076,5.757566,Carrier A,5.094503,Supplier 4,Kolkata,8.585951,506.46463,20.169058,69.12945,Pass,2.206937,Rail,Route A,511.08163
cosmetics,SKU19,54.15137,37.909416,567.9978,6371.924,Non-binary,-34.981632,32.94949,84.685585,2.9066403,Carrier B,2.884404,Supplier 4,Kolkata,-21.95347,305.8067,21.886572,62.613384,Fail,3.564281,Sea,Route B,292.61844
haircare,SKU50,49.3836,38.743256,283.4645,7726.6743,Male,18.46269,18.390379,45.38287,4.644139,Carrier B,5.3054066,Supplier 4,Delhi,12.975985,433.43683,17.053541,70.62228,Fail,3.6305027,Rail,Route A,568.4267
cosmetics,SKU30,36.143543,41.53964,536.43994,5278.2856,Non-binary,60.45445,21.074442,50.406578,4.395963,Carrier A,5.476346,Supplier 4,Delhi,2.380743,616.2177,24.69463,67.65361,Fail,2.2531083,Rail,Route B,551.8973
skincare,SKU65,53.22907,73.33842,644.34955,8277.67,Unknown,11.724796,23.501549,49.934345,4.5334916,Carrier A,6.324497,Supplier 4,Mumbai,-0.6831321,913.1481,29.717772,94.59292,Pass,0.57838964,Air,Route A,522.7719
haircare,SKU58,49.201317,48.26325,420.76923,6794.728,Male,36.721485,19.472658,44.869747,5.009225,Carrier B,5.1837935,Supplier 3,Kolkata,8.045763,513.75336,19.726357,60.128017,Pass,2.7846744,Road,Route A,513.1763
haircare,SKU59,48.39765,45.006947,298.56998,7556.8726,Male,27.215195,18.951012,43.078293,4.4586887,Carrier B,4.632273,Supplier 4,Chennai,12.599028,397.67728,17.231604,71.58086,Fail,3.062529,Rail,Route A,613.95355
skincare,SKU7,50.743267,97.72869,327.20157,8741.954,Unknown,27.350397,26.005026,12.978282,2.0209775,Carrier A,4.646485,Supplier 4,Bangalore,-1.0446242,577.29913,23.723196,146.09944,Fail,0.5134487,Air,Route A,740.1736
cosmetics,SKU37,54.396015,33.687687,206.26233,10316.937,Male,-49.232548,23.502382,53.22538,2.8943136,Carrier A,4.1325417,Supplier 5,Chennai,-4.487213,327.38013,17.92501,105.06648,Fail,5.7306905,Road,Route A,521.3638
cosmetics,SKU50,51.47224,39.852146,230.26425,9204.902,Male,2.331264,19.889551,36.317513,3.458267,Carrier A,4.837186,Supplier 4,Chennai,7.942239,380.3438,17.469141,91.72554,Fail,3.9285169,Rail,Route A,619.22
cosmetics,SKU4,50.43427,40.648254,448.4144,6784.944,Male,-5.265347,24.767076,68.7585,4.065808,Carrier B,3.9992404,Supplier 4,Kolkata,-4.9151917,389.89648,19.75907,61.395157,Fail,3.7699344,Road,Route A,441.92966
cosmetics,SKU42,49.079685,45.23468,475.97516,7247.0557,Male,9.288208,20.495335,68.072945,5.1876535,Carrier B,4.620651,Supplier 4,Kolkata,3.617754,452.4961,17.490173,53.77172,Fail,3.6279094,Road,Route A,455.53506
haircare,SKU65,35.771442,76.487434,332.0957,6258.7324,Non-binary,51.577267,23.429756,17.62788,4.1630445,Carrier A,4.759563,Supplier 3,Delhi,3.9672565,467.82452,22.73925,76.68712,Pass,1.2197944,Rail,Route A,642.336
haircare,SKU49,47.13408,35.795677,296.09897,7399.09,Male,21.364496,15.479211,45.77176,4.6052732,Carrier B,5.1629105,Supplier 4,Delhi,17.812698,416.70096,16.922613,68.90344,Fail,3.5616894,Rail,Route A,632.54364
haircare,SKU63,49.357212,68.89328,267.8684,7510.3564,Male,9.275818,20.73793,47.775753,4.2780304,Carrier A,3.8762887,Supplier 4,Chennai,2.4007034,353.36078,18.976435,101.278786,Fail,3.2909374,Rail,Route A,602.7027
cosmetics,SKU52,50.539406,54.268044,210.71729,9548.411,Male,-8.265785,22.531128,45.438663,3.4743886,Carrier A,4.9583225,Supplier 5,Chennai,-0.36717978,396.03314,18.691628,106.44219,Fail,4.033999,Rail,Route A,520.45935
cosmetics,SKU4,50.948853,43.997116,485.54416,7026.7715,Male,3.9886203,20.676617,65.94798,5.132433,Carrier B,4.946688,Supplier 4,Kolkata,1.1921827,477.2219,18.588125,64.79743,Fail,3.7127998,Road,Route A,431.41708
cosmetics,SKU43,50.652847,26.004866,62.418987,9974.195,Male,-14.950493,17.204206,43.74266,3.0865784,Carrier A,5.1962647,Supplier 5,Chennai,9.233311,363.83743,15.872986,106.073586,Fail,5.274435,Rail,Route A,636.707
cosmetics,SKU27,46.112877,40.481583,644.7321,8522.203,Non-binary,1.162395,16.408188,69.21561,6.0772414,Carrier A,5.1588025,Supplier 4,Mumbai,-1.9950274,593.864,22.735699,80.83081,Pass,3.0714648,Road,Route A,265.66992
cosmetics,SKU47,54.342346,46.326405,426.43515,6276.786,Male,7.9669185,24.071321,59.4525,4.0540457,Carrier B,3.3692677,Supplier 4,Delhi,-3.379898,375.559,19.443539,65.337326,Fail,3.739755,Road,Route A,495.81308
haircare,SKU58,48.888832,27.738531,219.25465,7752.88,Male,17.287779,14.179553,37.07131,4.1165385,Carrier B,5.719586,Supplier 4,Delhi,14.16152,399.1891,16.541515,70.4516,Fail,3.9859648,Rail,Route A,620.3443
haircare,SKU54,51.69351,41.609467,249.52765,8676.46,Male,15.89678,19.454117,37.291374,3.7308109,Carrier B,4.679814,Supplier 4,Chennai,10.003953,372.51804,17.068966,80.19002,Fail,3.5543509,Rail,Route A,604.4523
